,uid,iid,score,review,date
640,962,24,3.595770564257497,"i hate buffet i almost never i try buffet even remotely passable term quality taste preparation the buffet bellagio one exception ; fact far surpass buffet i ever find here find huge selection food anything beef pork lamb seafood even vegetarian everything i sample would rival entree sit restaurant find for highlight alaskan king crab leg perfectly cook large meaty pre - split it ' rare i find crab quality i find prime rib equally prepare cook perfectly medium rare the various pork chicken dish excellent of vegetable side i sample mash potato ( real potato ), green bean corn salad etc ., delicious of bread i sample also good in short buffet really one best meal i quite i leave satisfy overstuff now bad $ 40 ' quite expensive it ' also good idea try arrive open line get quite long given quality variety food really ' bad deal view just make sure ' hungry go for buffet the buffet ' good get ",2013-10-24 15:19:09
641,1907,1145,3.862968766131218,food great love fact serve local craft beer ,2015-04-15 17:22:20
642,1291,470,2.3437384628957614,i hold back recently give 5 star review dinner i last week citizen public house i gladly give 5 my dinner outstanding my husband rave place he scottsdale 3x say 3x great this say alot since menu ever - change exception favorite always menu ( chop salad noble bread type jam ). we make quick reservation open table although get time still wait bite table not sure empty table around maybe catch thing earlier not sure we elect 5 starter versus entree ' choose starter want wow - glad make choice 5 great what get : - pork belly pastrami ( husband ' favorite ) - meat crispy tender brussels sprout sauerkraut really good - burrata - least fave appetizer still really good think dish would great ' compare 4 dish the cheese pasteurize per waiter great i pregnant able eat very fresh creamy - noble bread plate bacon jam black garlic butter - my fave !!! geeez could lick plate i mission learn make dish i sad cannot eat every day life i love bread jam butter whoa ... - chopped salad - really good although exactly original stetson salad cowboy ciao nevertheless still yummy real real good salad - fried grit catfish - yummy the outside crust really crispy hold onto fish good portion the cucumber relish come amaze not much else i say service good quality food star even though get starter portion fair really full end night we plan go back scottsdale next year ( sf ) place top list restaurant eat ,2018-04-02 22:57:12
643,126,108,3.870578496947323,this place excellent place go around strip the food delicious price good staff friendly although chicken cannot go wrong i 1 / 2 chicken also crispy chicken burrito good in addition i always get yucca fry ; lunch order burrito yucca fry $ 10 ' finish in addition always get green sauce use heat tolerance it definitely kick mix mayo especially yucca fry i ' know i would drive way eat worth go close ,2013-10-03 13:55:34
644,609,780,3.9751873696390434,just i would expect gordon ramsay this place awesome great atmosphere drink good my wife i stop apps drink i onion soup wife pretzel really good the bartender recommend english beer never really good something i would ' normally order the staff great we huge fan shoe really cool finally go one restaurant i would definitely recommend stop the drawback little pricy ' worth ,2014-02-24 22:03:38
645,995,180,4.755323157112564,we eat last wednesday first time finding tonight i decide go takeout i order broccoli beef delicious !! lots beef broccoli yummy sauce plus serve size enough dinner lunch tomorrow this definitely go asian place i definitely recommend ,2015-03-05 02:12:50
646,112,1072,3.6923815360693113,we order something different the salmon veal coq au vin each plate delectable the oyster smaller i ' elsewhere horseradish delish & kick like kung - fu flick the french onion soup tasty ( i ' try personally ) look rich ' much leave finish the service orchestrate flow smoothly i ' know baguette official bread u hard hockey puck hard enjoy but c ' est la vie the menu often change ' website come monday not menu present u past saturday my father rave veal extremely tender he contemplate order another veau go ( such greedy b @ stard was so good i would ' help finish back hotel ) my coq au vin fell apart put fork i want mushroom -- i eat dad mushroom & actually get mad i mean ' suppose share that ' know ' delicous -- people stop share food & start hoard plate others we ' never see salmon prepare way it break apart put fork there pomegranate sauce !! such perfect mixture seafood burst pomegrante juice you think ' mix well -- au contraire mon amis - would wrong i definitely recommend restaurant ,2015-02-17 22:24:24
647,1390,974,3.799697944402952,this first time korean bbq restaurant so i ' new portion expect complaint it 8 95 1 / 4 lb meat cook we get three order meat appetizer wonton veggie fry rice taste wise everything excellent i leave little hungry now service excellent i ' think attentive friendly service restaurant i ' great atmosphere i definitely go ,2018-05-06 08:46:59
648,1010,497,1.5758597899666411,prices okay food okay service sub - par no drink refill offer we ask napkin forks plastic good dig crab leg seafood choice sides extra any seafood order somewhat spicy basic choice choose spicy le spicy seafood serve plastic bag ... plate offer my husband enjoy bbq enough choose place bbq we ' back i ' read reviewer raf barb either get different barb night besides complaint list service i order cornbread i never get i end call ask make sure remove ticket i never check make sure ,2018-02-04 05:26:50
649,80,72,3.974912883179408,this place worth taxi ride the food great affordable the atmosphere fun nice little bite strip away chaos the portion huge friend i order several item split u there great breakfast option casual vibe ,2015-10-17 00:42:58
650,1008,735,3.7715870059234113,this great little neighborhood sport bar it ' go - place ufc event the place clean & comfortable nice ambiance ' always good service ( even crazy fight night place pack ). we find price little high sport bar style menu consider ' charge cover fee ufc event & sometimes coupon ' bad the food ' 5 star amaze ' pretty solid joint like we ' try probably half stuff menu year ' visit augie ' for appetizer egg - roll - wrap mozz stick & pretzel stick best bunch their wing run - - - mill & sadly ' offer variable heat level buffalo style ( ' soft medium imo ). the burger & sandwich mostly good exceptional the best thing menu rib & pizza the rib bake / grill style rather smoke ' super tender sweet sauce & fall bone the pizza probably favorite thing augie ' if fact i ' even say i kinda shock good first try the crust bite bready really work sauce & cheese use it ' definitely worth try pro tip - order well do get nice slightly char edge for dessert chocolate brownie sundae thing surprisingly awesome it ' simple good & surely plentiful all ' lucky joint like far west valley they friendly service show ufc fight free food - average kind place ,2016-01-04 15:51:48
651,359,221,4.851257235348135,fantastic thai food chada massive menu seriously good dish incredibly reasonable price our server recommend four dish order i regret nothing crispy beef ( moo kham whan ) mouth - wateringly flavorful super crispy fresh heavily season cilantro lime mint chili red onion crab curry -- take like ocean - flavor red curry and little nest vermicelli noodle ' must - try grilled pork spicy chili sauce ( pla nua tod ) saute mushroom brussels sprout ( pad hed ) also good i really ' recommend place enough ,2013-12-07 01:43:16
